decl,diaObjectId,iPSFluxChi2,iPSFluxErrMean,iPSFluxLinearSlope,iPSFluxMAD,iPSFluxMax,iPSFluxMean,iPSFluxMeanErr,iPSFluxMin,iPSFluxNData,iPSFluxSigma,iPSFluxStetsonJ,iPSFluxSkew
-44.0633231,1249643343479046205,413.8407215,1049.7342893,-0.5007802,1316.5515239,8332.278986,787.34808,143.8347381,-8566.9704045,53.0,2960.9506781,1.4036761,0.0314104
-44.1619145,1249643343479046229,3491301.4527787,1182.987787,109.3493111,397017.1901365,1618860.150557,117408.1160804,225.1093572,-367435.1587446,22.0,512714.3950649,344.2660999,0.7247589
-44.2124307,1249643343479046225,4587.2434871,439.4249073,-24.274822,4080.0344158,-88893.7957,-104684.3234079,174.4517297,-125157.1619184,6.0,12197.6919729,20.4517319,-1.2907022
-44.1964036,1249643343479046226,1001313.6119677,1412.061379,108.1531513,4278.6974732,50720.3023938,-18945.8028337,139.5352545,-617576.578915,101.0,108747.6536066,28.2295621,-4.3770227
-44.2159432,1249643343479046227,297.5689225,602.8731963,-1.2664107,666.155177,2972.4992586,-1525.1482424,170.6061888,-4321.5185808,12.0,2912.2001076,2.8666978,1.2279957
-44.1672412,1249643343479046228,148.5741157,729.2680953,-4.4979397,3575.7925912,2279.7737197,729.9734222,282.557574,-9544.4912222,4.0,5732.4062599,4.7202185,-0.5409338
-44.2127026,1249643343479046230,75.9347954,542.0465213,-1.5646049,1092.3153517,3045.0395499,1046.1686365,288.8109439,-3940.5318972,3.0,3757.6993998,4.0489132,-1.568856
-44.1582135,1249643343479046231,116.1663658,270.254802,-2.7718293,1379.9733238,1441.4109687,-96.477404,133.778458,-1706.4797358,4.0,1689.9834289,5.7904698,-0.0434732
-44.1235012,1249643343479046232,1231027.4470141,686.5887858,15.4835736,53968.2608633,1730063.7003465,28340.4719339,169.933121,-82586.3861299,12.0,498818.3756749,191.612825,3.2440631
-44.1192785,1249643343479046233,1831840.3403646,868.8103044,174.4574969,148112.7847333,1662369.7826435,187529.0428375,190.391483,-28195.2669107,16.0,441542.3892277,266.2136642,2.066261
-44.0166279,1249634547386029549,556.5544298,1187.6906958,1590.0182433,5018.9930846,21446.2797937,74.1962973,684.8225554,-14402.4299587,3.0,19411.3013144,12.4817369,1.6026938
-44.2024613,1249634547386027383,25098.0247707,776.4460655,-230.1384305,45903.6699515,295846.9872684,196173.7270934,382.3082936,142585.452207,4.0,71404.3968646,79.3093612,0.5654901
-44.4589913,1249502605990690858,13281.6479659,490.3426718,14.5590659,8648.4660275,-31685.1759526,-67957.2241071,181.4520433,-94554.9833976,7.0,22464.1017471,37.3245907,0.5826218
-44.4592613,1249502605990690869,5921.1375863,913.1178284,5.8786765,7322.2905408,25153.1663863,-61.4065338,142.0995124,-20269.2739174,40.0,11459.2148478,10.5570428,0.0702238
-44.4510507,1249502605990690843,18214951.9918358,1601.9936441,483.0323905,631473.1940826,1828255.0794281,369146.3337931,182.9496963,-612942.797457,53.0,783041.50074,518.4504199,-0.4075183
-44.4589288,1249502605990690876,57931.1271675,613.8667562,-14.0449659,21182.8387011,155455.1947411,-245.0474546,301.6713757,-60148.4848043,4.0,95837.3044689,89.0464635,1.7338256
-44.4588433,1249502605990690878,5712.0243403,498.8009968,-9.0625596,24528.5074556,6985.0156668,-19684.4225757,286.6909179,-44484.8335982,3.0,25744.3487645,43.36258,-0.1404471
-44.4462252,1249502605990690817,1966857.8376905,1530.8203266,138.200146,10598.081212,128163.085874,-50802.8096242,178.5087222,-972901.298499,72.0,215969.73831,87.6022321,-2.2452115
-44.4585669,1249502605990690820,12971107.4649417,1598.9259125,577.739126,632949.1816754,1813135.341342,528045.5497737,197.1913079,-470743.2334013,51.0,725198.2333519,452.958289,-0.3941665
-44.4616628,1249502605990690822,8889047.3639491,1640.7449023,448.950994,214231.3474271,1189492.8812936,422064.7015368,198.0656382,-473669.7338925,61.0,553237.8355421,342.8266411,-0.7515247
-44.4562224,1249502605990690825,2171222.218663,1460.4995637,253.4281727,7678.780975,73539.3698788,-66698.8103569,165.8023272,-860625.7043935,75.0,189724.963937,68.190242,-2.9003176
-44.4445108,1249502605990690837,24.3133171,403.917671,0.8943473,293.1274162,61.5674474,-1386.9277323,229.7041969,-2441.55888,3.0,1368.433428,1.844726,1.6430708
-44.4391342,1249502605990690839,673.2734971,1024.7512044,-0.959811,2512.9152758,7286.6770811,-3439.9394549,140.2250832,-9361.5537613,53.0,3685.797986,2.3833575,0.8977995
-44.4590136,1249502605990690913,76766.8335522,502.9470026,-29.2164814,5935.9089308,68394.7053144,-73152.5319416,131.0217652,-99918.1231775,14.0,47204.2327537,45.9284912,2.2560372
-44.4644744,1249502605990690900,110.0032686,399.3154654,-3.8668343,636.1802013,2103.5101238,-806.4479992,175.779623,-2507.4183605,5.0,1883.3263428,3.0677301,1.7080485
-44.4624882,1249502605990690899,36.1362087,383.530443,1.342531,928.8303731,440.018079,-785.6228066,150.3917153,-1850.9343722,6.0,990.7965928,1.9759528,-0.2288469
-44.4544106,1249502605990690924,109.5971324,419.0835129,2.6088344,1191.3623683,2790.6058841,193.7970153,169.2112653,-2382.1408127,6.0,1913.0306154,3.0374427,0.3992066
-44.4615461,1249502605990690887,309.6072618,408.5687266,-0.7776579,872.2299744,2187.1378489,-964.1436492,96.2471471,-3286.3245139,17.0,1729.2011928,2.9600181,0.8582409
-44.4590666,1249502605990690890,31421.9434495,575.7202221,-9.7121227,19831.5075513,-51269.0006742,-88845.0595192,126.8472296,-120287.1287421,19.0,22526.9356316,35.6462825,0.4362929
-44.4399889,1249502605990690893,3955.5313541,292.629564,20.5097733,1558.0827309,21144.2310291,4455.3578977,143.2090413,-1675.3588152,4.0,10922.9415575,24.0172793,1.9055005
-44.4589195,1249502605990690894,25043.3133127,553.9932947,-29.2601771,9819.1741846,-15785.0854649,-79663.7845945,172.2760833,-111158.3507442,10.0,27986.6696715,34.6711602,1.4003953
-44.4587933,1249502605990691046,190610.6477464,574.2164872,-41.0829944,43142.3612303,221911.9410406,-17806.5144167,235.6012516,-82787.6047553,5.0,139785.5522244,173.552561,0.7273318
-44.4615769,1249502605990691037,578.2463303,1382.3916124,25.1331272,16231.6681107,194171.6420887,172873.4576358,796.7242166,147068.5006263,3.0,23927.741404,13.3166898,-0.8795786
-44.4592267,1249502605990691019,1082.3468753,869.296178,-2.97687,6412.3259527,23417.298398,9919.5267665,239.1969577,-5954.9204169,13.0,8489.811452,7.7042168,-0.1393212
-44.4586607,1249502605990691032,186860.5535691,1318.8095694,-264.0467162,130519.9738601,1091355.3674791,458681.9981145,633.7547129,265850.7460368,4.0,376809.2248501,215.4417581,1.5173342
-44.4598174,1249502605990690943,26.9789451,398.8656363,0.330976,411.3520316,1700.7501421,391.7823021,158.6642731,-959.2508162,6.0,896.6702944,1.1013144,0.7473007
-44.4588542,1249502605990690926,17748.8332617,545.4913231,3.6758639,12596.1872797,10046.1531912,-42499.6626339,203.2921664,-78654.7934177,7.0,30808.6001539,40.923081,0.1261661
-43.9573078,1249704916130204363,58.0467512,660.7257702,7.6078245,525.2667394,1479.3313131,-1185.6578157,249.0102796,-4858.1594648,7.0,2055.6735868,1.4471815,-0.9885697
-43.9715234,1249704916130205498,2469.5562204,679.4025093,-361.6817594,7470.8679898,-115474.0961886,-143245.4203876,289.2084432,-156285.4708925,5.0,17223.2683737,20.3119324,1.0488097
-44.4595116,1249502605990691243,128838.2646329,563.8428486,-32.3250906,26107.5085957,135989.0443844,4223.8838054,164.9283465,-59570.6378965,11.0,68193.4604128,91.8316641,0.8157557
-44.4535362,1249502605990691245,8.0256276,314.1183968,-0.1076379,190.3351417,-1295.5769201,-1506.2370239,128.0129143,-2740.4190415,5.0,602.6144759,-0.0512218,-1.8574853
-44.4547621,1249502605990691249,100.5893729,413.8329246,5.5392068,1435.9425266,1616.8581995,-360.1366837,162.7913726,-2677.3611834,6.0,1636.2391969,3.1183019,-0.1153973
-44.4591258,1249502605990691146,210.2477921,677.3496184,-7.5745876,4854.5675348,6026.0254922,602.1267006,332.6642678,-5761.3158794,4.0,5790.3314747,7.7611664,0.025238
-44.4592866,1249502605990691110,10518.1742515,595.7725326,-6.1453681,17635.5289512,139710.6110189,84766.2352701,294.9948409,52557.8444011,4.0,36587.1852255,45.9234138,1.0042712
-44.4390101,1249502605990691440,121.9305913,777.8150847,-2.2634361,4364.3323084,5080.6183529,469.2142786,302.5206046,-6932.8248313,4.0,5425.0287738,5.2970352,0.0410234
-44.4584777,1249502605990691278,117675.1432639,1005.7394581,3.6350979,71656.4893454,36627.4965256,-167760.3636694,352.1024141,-384386.3740472,8.0,128289.39179,101.0766065,-0.4174147
-44.4510339,1249502605990691268,2134114.3912996,1291.626335,-75.9795305,376641.9914039,1350337.606498,157688.669396,318.6949441,-343244.860077,14.0,562611.6098224,348.336357,0.4389741
-44.4597012,1249502605990691325,34318.0428014,961.2317829,-154.8416889,79676.7688683,545671.7004695,414767.499409,474.8938337,331644.5965406,4.0,104157.681276,97.5542238,0.1932619
-43.9533412,1249696120037181983,82.0645858,453.5800871,-5.6982742,898.6698336,2717.4486651,910.2939768,245.527623,-3176.4098335,3.0,3175.3499878,4.2432296,-1.5772852
-43.948096,1249696120037181999,111.3431539,413.2286851,-6.7402874,321.2419635,1979.7486045,-1001.2602127,203.582455,-2862.3072089,4.0,2279.3485884,3.19939,1.9210767
-43.9626642,1249704916130203321,127.1103757,380.485153,-2.488551,2132.6369534,2611.0661018,-92.3595188,185.8789992,-2032.7315396,4.0,2487.8634014,5.5881812,-0.0057574
-43.9647246,1249704916130203241,82.3071249,483.9015297,-6.0657084,212.6750112,2697.7861508,-1075.4396956,276.0257415,-2819.7815585,3.0,3125.9843949,3.7495282,1.7230359
-43.9564759,1249704916130202967,99.0756878,602.1935265,-9.8149972,1114.3972072,1916.0793319,-60.2417493,290.3021747,-4848.7321843,3.0,3627.0221452,6.4929717,1.5499227
-43.9574036,1249704916130203062,77.4035716,542.1606348,12.1303694,584.6222955,2204.1042757,-1009.2427984,309.5402535,-3581.8889662,3.0,3185.2200538,4.1005331,1.6666391
-43.9677671,1249704916130203860,129.3468496,672.6595187,-5.3916581,1530.0992914,3682.2491972,994.8847009,237.0932163,-3970.2993224,7.0,3244.4022511,3.2030188,-0.4624623
-43.9804919,1249704916130201797,248.4317863,724.8474467,0.0552216,1091.2759944,3520.0734757,222.1277529,115.5084755,-3308.7322257,39.0,1811.3221152,1.4155934,0.0680809
-43.979711,1249704916130201823,3006958.3418238,986.275268,184.175441,103744.7996584,1784157.1652747,-75369.0634492,177.859255,-343131.8695767,26.0,512599.6011329,248.0209888,2.20026
-43.9714305,1249704916130201873,35661.3389809,576.5175849,-1.9531254,16000.9717056,-22279.0222812,-113436.5941999,143.9107249,-142136.2611422,15.0,30636.7044514,34.965501,1.8502493
-43.9448592,1249704916130201725,81.0298857,647.1564602,5.6032629,480.6811007,3571.0732231,-772.9059052,371.6453719,-3607.2021679,3.0,4012.8223897,3.9682438,1.7041333
-43.9715944,1249704916130201731,7585.1343778,534.1730589,-9.1366947,33682.9660229,-34536.627726,-70646.0454655,305.3728333,-103464.7332209,3.0,34467.0030213,50.0298988,-0.0679701
-43.9563406,1249704916130201733,272.1272453,679.283993,-1.0242274,2934.3007467,5077.7983829,-775.0971944,197.8616346,-4483.6240347,11.0,3485.5965469,4.4467223,0.4169581
-43.9805681,1249704916130201896,16.2673183,557.9699343,-3.2447775,190.407097,-110.2668836,-2375.7665121,276.5042603,-3090.4680405,4.0,1411.0961273,0.5320937,1.9269406
-43.9796769,1249704916130201763,2272307.0170771,1281.1716744,358.6797276,297006.0758959,1719328.0457606,459800.1554764,267.3331187,-86889.8787701,19.0,439709.3150908,269.5583199,0.7957307
-43.979855,1249704916130201794,1862579.7996955,1187.8041679,-341.1808995,253482.2582786,1975801.1359148,303309.9596122,257.1757312,-52910.2552471,18.0,472776.4029518,265.7198914,1.8437185
-43.9714269,1249704916130201901,81958.5668823,557.7018121,-21.7321191,22787.6185847,51723.835503,-85972.5769967,142.6142783,-124112.6166297,14.0,48475.8005045,57.078812,1.6413803
-43.9676915,1249704916130201929,130.3254255,631.7075172,0.0226337,756.1801947,4003.5248437,1188.4123317,246.9146428,-4317.5763541,6.0,3527.4225363,3.0314561,-0.8933429
-43.9628075,1249704916130201639,192.1377111,530.2916719,-0.3222592,1750.0678308,3162.1262322,541.0366956,151.1536362,-2645.2910318,12.0,2115.7443628,3.363062,-0.3832216
-43.9714172,1249704916130201630,33653.0110306,478.6321499,5.388016,15466.2912163,-78085.6502322,-109098.0225563,111.737681,-144373.7211438,18.0,20302.7220363,35.7155604,-0.2994021
-43.957274,1249704916130201631,245.8855258,641.7666773,-0.3401508,1529.1449192,2994.2425784,-1417.3788886,120.6352256,-4858.1594648,28.0,1915.2805331,1.9736464,0.3457209
-43.9848647,1249704916130201633,2416530.8161221,1473.6435986,141.9208411,7496.8686834,73550.0199415,-53392.3693196,141.3534451,-846348.7120282,106.0,174801.9115989,64.6647151,-2.8874757
-43.9649503,1249704916130201636,98.7951724,457.2265192,-3.078557,741.5326502,2456.8756538,-1151.2389016,217.220512,-3520.8956666,4.0,2618.4095203,3.2475656,1.6228892
-43.980406,1249704916130201637,339.8963032,589.0229379,0.294856,1859.8985674,3991.8839905,-1190.4440158,172.271038,-4725.7321472,11.0,3570.5173288,4.3879591,0.5861164
-43.9797764,1249704916130201638,14594288.4046965,1595.0218956,314.2712959,613763.0743214,3716853.4332853,672595.7778908,207.3700883,-242507.1281252,42.0,907665.6842143,491.1700012,0.5534986
-43.9677753,1249704916130201628,589.6162407,980.0514252,-1.7160803,1476.2761775,5715.8625439,-1460.3636791,127.0795987,-8919.3075609,59.0,3050.2105477,1.6254273,0.1544566
-43.9563621,1249704916130201640,375.8486168,764.4300982,0.1093623,1653.0932665,3453.0556189,-1510.6564411,132.0278186,-7167.6943923,33.0,2517.000708,2.4348966,-0.2062244
-43.9448863,1249704916130201643,80.2406338,733.9628098,-1.0293529,790.2658897,2887.908049,130.5559677,192.125072,-3352.3881546,14.0,1597.9903911,1.0354964,-0.227453
-43.9715548,1249704916130201693,111347.4061422,582.7424107,-10.2769623,12495.1361176,20680.3786587,-124275.8707373,93.6244517,-162704.5668884,35.0,32758.5965862,36.3770643,2.7917012
-43.9647731,1249704916130202591,50.7983768,496.330082,-2.9402403,862.8472552,2063.5177596,-1273.749594,216.4096403,-2522.6939472,5.0,1944.3985322,2.4573992,1.1326333
-43.9713701,1249704916130202494,2319.6268706,543.1915949,3.962764,806.9947634,-103518.3321235,-111194.9252614,201.2603458,-127919.9433163,7.0,10555.3945568,15.2702436,-0.6659157
-43.9629428,1249704916130202737,66.0320698,470.5656705,4.1226598,933.1871091,2067.543652,-702.3636095,264.3181073,-2932.11335,3.0,2658.4326744,4.0986835,1.4950512
-43.957146,1249704916130202240,154.993345,507.2985303,-1.2657643,1059.5781783,2942.331965,838.4797548,177.3478545,-3554.0943426,7.0,2640.6938313,3.5855558,-0.9081929
-43.956229,1249704916130202349,126.2000633,617.0048547,-7.5827174,3015.8880791,3137.1395983,-403.5345781,299.3767973,-4781.2727222,4.0,4091.98033,6.0538902,-0.1807613
-44.4500012,1249511402083713580,65.3372402,430.9178254,-5.4847553,73.2495304,2726.8852296,-1342.9388814,208.8505596,-2095.4521062,4.0,2386.4824118,1.7634234,1.9952473
-44.4427927,1249511402083713290,862724.8076163,1116.4170273,157.0947555,450003.8847301,1126918.5504637,79792.2175845,438.4886963,-263227.3608629,5.0,538287.8750988,413.0940624,0.5814863
-44.4619184,1249511402083713479,146.0418565,566.3896172,4.3986463,2120.3542038,4462.4312218,-408.4764043,240.640191,-3903.5837457,5.0,3644.0722465,4.6038835,0.4984163
-44.46557,1249511402083713457,134.819649,461.3247397,2.3043746,2497.655116,3517.3048072,98.7301102,225.1091209,-2715.3970466,4.0,3124.0233765,6.1431828,0.1043073
-44.447852,1249511402083714686,40439.2010168,1484.030424,-9918.0441145,26749.3244264,71721.3170852,-82910.0275858,849.1460837,-288073.0655922,3.0,200452.2116736,109.0813299,-1.6974162
-44.4499338,1249511402083713196,154.8640433,485.0477296,3.8984389,1858.7835526,2796.9438828,-596.1679226,180.9322125,-3030.7731283,7.0,2472.527786,4.1654663,0.3979941
-44.4637474,1249511402083713211,37.0664589,540.1002799,-7.7324876,1547.3635055,4400.9269734,2359.7228247,310.8905751,-293.8619572,3.0,2392.4068678,3.0526873,-0.9533525
-44.4557376,1249511402083713210,132.5189058,501.4290175,0.9247293,199.7345143,2600.8451115,-1498.8893228,199.8525881,-3058.2696963,6.0,2216.3045955,1.6194725,2.409818
-44.443879,1249511402083713200,5.5882297,472.8841463,0.1108403,316.7310702,3252.8646261,2417.4199169,202.0419651,1835.8555846,5.0,526.4253824,0.0631154,-0.2439033
-44.443059,1249511402083713167,790444.8928617,1142.0619101,-22.0654526,168009.1909743,833217.1821301,390734.2985578,275.5623265,-56629.515132,16.0,237865.8432973,176.301661,-0.558427
-44.4617289,1249511402083713161,99.0147323,526.3635875,-5.3668977,2626.1223035,3389.0283423,-319.7672345,252.3466863,-2445.4899453,4.0,3072.0319159,4.6746912,0.0080852
-44.4430891,1249511402083713157,54798.9831277,793.6168961,-1.7312383,83910.2835259,6341.3689071,-125977.5283549,451.1560089,-242195.7814526,3.0,126434.2095544,136.3482602,-0.9142463
-44.4514678,1249511402083713270,23.7225804,344.2448959,-1.738265,596.1302937,558.1163348,-522.83569,166.970448,-1439.8593424,4.0,891.4275884,2.1685395,-0.5120447
-44.4617695,1249511402083713216,90.1527173,502.5368511,2.7188225,855.6770952,3477.5970118,1281.7266443,242.0839513,-1972.4889985,4.0,2401.0597944,3.6218536,-1.5084173
-44.4428119,1249511402083713215,718173.9640116,1172.5598522,558.5020665,153540.9957169,809684.0843003,264797.9275085,381.1851283,-165947.1949176,8.0,307914.3583299,220.5693262,-0.6858153
-44.4586843,1249511402083713235,0.1645436,571.989722,0.150199,94.4684431,3257.9923397,3088.1645752,329.2297921,2948.0070028,3.0,158.8829377,-0.9575191,1.0691033
-44.4439956,1249511402083713046,410.640563,711.0984371,-0.001241,1212.3105998,8751.5877754,293.494436,113.0888847,-3532.4858946,39.0,2317.70008,1.8421901,1.2753875
-44.4655148,1249511402083713049,214.7902908,401.3852088,-2.3697273,186.2770554,2445.2563471,-885.9951063,150.7122679,-3134.1210178,7.0,2350.7479322,3.4307581,1.1115754
-44.458572,1249511402083713048,239.2205454,715.4891035,0.539823,905.9190555,4373.9750174,-34.8345737,137.2329573,-5153.3050438,27.0,2107.3134731,1.5393991,-0.124196
-44.4438604,1249511402083713047,90.9093554,542.5057986,0.0716489,901.8370716,3135.5149834,1109.1498033,130.6372703,-1082.0110073,17.0,1298.5481713,1.3293057,0.1554546
-44.4617248,1249502605990693689,25673.477126,1277.0787173,-1718.8752853,75867.5724878,-1574.8601613,-166233.6593969,634.9730051,-272251.2990042,4.0,122959.795276,86.4079364,0.6782237
-44.4654448,1249511402083713126,6.2631241,471.4026858,-0.0541381,406.1828097,715.770076,96.5634326,177.448535,-553.848146,7.0,484.4808716,-0.0220755,0.0101548
-44.4429176,1249511402083713125,174055.3203826,1086.1985144,-133.0954503,115114.7275027,582523.0026542,314621.1229748,404.6769389,41995.5416001,7.0,178107.1672682,139.6016155,-0.5357803
-44.4544014,1249511402083713120,169.6019419,615.0579785,2.6150202,227.1584324,3289.558492,-963.7839169,248.5048073,-3747.9265881,6.0,3436.2468177,3.570705,0.9649071
-44.4429629,1249511402083713115,1125805.2230163,735.1721641,25.3199415,58798.8499502,369033.0536322,-323861.0553841,132.594373,-435125.7756334,29.0,185085.3387701,137.542488,2.1897554
-44.4617928,1249511402083713098,524.7792566,714.6878201,-0.6000948,2042.070469,7912.4537007,1744.1281741,142.111551,-6870.1319348,25.0,3368.1776328,3.3294866,-0.2130558
