decl,diaObjectId,gPSFluxChi2,gPSFluxErrMean,gPSFluxLinearSlope,gPSFluxMAD,gPSFluxMax,gPSFluxMean,gPSFluxMeanErr,gPSFluxMin,gPSFluxNdata,gPSFluxSigma,gPSFluxStetsonJ,gPSFluxSkew
-44.5621374,1248649384967537475,15576.2097057,255.1329501,335.6995984,11900.0563258,12556.105449,-7747.2285765,146.4730168,-30421.4894655,3.0,22190.4574458,70.4929876,-1.1887547
-44.5833382,1248631792781492501,61.1547451,337.4433566,-0.825835,321.2913408,1906.4623307,945.0569251,96.3435408,-614.1435447,12.0,755.1177194,0.99352,-0.4539879
-44.5560629,1248631792781492556,22.2230439,245.7917208,-1.1809981,196.6911097,1.2585325,-473.5111272,108.4182664,-1309.1217,5.0,522.7084498,0.7510367,-1.6365108
-44.5341005,1248649384967537618,45.9434707,182.1870712,-1.5622947,489.308385,507.8135172,-200.980776,74.1285253,-921.0239831,6.0,554.6999306,1.9842375,0.0282228
-44.5265607,1248640588874514806,6.8285461,164.7536233,-1.4393618,76.2099539,571.0466716,238.0384682,72.565146,-55.9319853,5.0,227.087995,0.1457146,-0.1591789
-44.5009576,1248640588874514807,57.2031409,131.4855215,-1.2379005,251.4231742,538.8007387,-37.117763,57.009643,-638.0144944,5.0,435.1401732,2.2638018,0.0633367
-44.5006425,1248649384967537647,75.2912672,515.4687623,3.8177137,1625.8269275,-763.0773337,-3360.5121525,209.8547854,-6205.6452746,6.0,2028.5810498,2.6219476,0.0509954
-44.4897985,1248631792781492430,24501.9699129,239.9883668,49.507671,11993.7170844,-3803.7227169,-25256.4840659,118.9132554,-51885.6679135,4.0,21751.6751028,77.9190068,-0.8966584
-44.5738259,1248649384967537328,82.3591233,249.29266,-0.1635238,367.0237869,1506.9267847,622.9659482,123.5710886,-1379.6168206,4.0,1313.3414071,3.3512951,-1.6936472
-44.5596,1248649384967537325,6.1729483,244.087016,-0.1533152,61.5431756,-1200.2654719,-1513.9453011,76.7673255,-1998.9365919,10.0,204.5903755,-0.4860486,-1.1703676
-44.5634324,1248649384967537232,0.8653827,153.7667333,0.0947531,75.7244532,280.8168862,199.5234488,87.8499639,72.8374364,3.0,105.2623932,-0.7107237,-0.7797507
-44.5237514,1248631792781492405,90.3327179,392.5410437,3.0129794,824.2381772,2254.0961536,391.3647755,137.789942,-1020.4322265,8.0,1346.083452,2.6675634,0.7047001
-44.5250913,1248631792781492403,84.6667986,520.3807445,0.5794572,680.1702825,2352.3085686,282.552123,118.3105755,-1483.0007316,19.0,1084.7373417,1.233523,0.2291523
-44.5471444,1248649384967537245,3.213037,160.9586852,0.4496006,124.8863527,427.1576682,227.5141588,91.3445071,28.5330876,3.0,203.8916276,0.3827471,-1.0302303
-44.4791918,1248649384967537428,374246.8111232,348.7421113,-538.3704723,2347.9693205,365399.7248956,-12467.6753319,141.9368793,-33525.802703,3.0,229644.9612117,259.8159061,1.7318471
-44.590062,1248640588874514768,18.6955174,200.2885756,1.1661412,285.2333321,1321.9626431,870.4855682,96.486424,4.2421365,4.0,574.7222766,1.6212523,-1.0978855
-44.6172667,1248649384967537460,290.6684663,598.1135222,-1.6840825,1844.4028369,1663.8129703,-2768.0808211,151.4328737,-8007.1421166,15.0,2752.676916,3.3796562,-0.1821466
-44.6056263,1248649384967537358,46.8830725,345.3167436,-0.2031,460.8769951,-293.7608942,-1409.774186,139.2801877,-3020.3783896,6.0,948.5484246,1.4727223,-1.2621276
-44.6056992,1248649384967537357,15.6209003,151.097497,0.3746339,197.9058836,500.4176738,47.0534073,67.492875,-252.6790363,5.0,294.6208201,0.8738358,1.0879928
-44.5350649,1248631792781493017,3.8116072,134.2493693,0.4558346,33.8183715,-151.3511966,-415.2678855,74.1983371,-505.8047757,3.0,195.6135469,0.1307672,1.6739925
-44.5048433,1248631792781493016,1.3070611,130.315463,0.063506,23.6549937,-639.2120624,-701.1060288,65.0613183,-824.7568245,4.0,85.0249339,-0.5456205,-1.6899442
-44.5509839,1248640588874515130,91.5949466,165.5339893,3.9534626,575.479895,1366.6244082,202.2866611,91.5431407,-681.3725159,3.0,1056.2334742,5.4239988,-1.1718248
-44.5620444,1248640588874515136,90.8181444,233.0339149,1.516287,400.1706272,1435.73055,89.7957035,80.1067428,-858.9259527,8.0,753.8424581,2.2462794,-0.0113381
-44.6257875,1248640588874515692,3703.9528752,275.9064986,-50.6535822,1405.7371125,-20037.9579417,-33637.2115148,158.6165089,-41260.0762742,3.0,11867.6266091,31.1434817,1.7047511
-44.5316998,1248640588874515144,121.7198644,149.9956213,2.6528968,450.3417392,1464.0390439,279.2609662,69.1470301,-466.4863295,4.0,821.048581,5.1138116,-0.8711602
-44.536049,1248640588874515143,25.3681461,145.5602039,1.3466783,275.8396853,1305.5805137,645.1236509,83.3534667,270.5751961,3.0,535.9813424,2.3565274,1.2304246
-44.5289412,1248631792781493895,1.0449765,137.257742,0.3023407,23.3638215,-629.0597982,-727.6657704,77.0966765,-804.9441327,3.0,95.5193472,-0.4820789,1.6162015
-44.508034,1248631792781493012,377171.3928377,658.3330941,825.5229029,105130.9416553,312715.5396463,38205.2560928,299.0481481,-140197.6005376,4.0,203166.5717886,295.1583576,-1.0186087
-44.5461342,1248631792781493000,760516.9523913,755.2679535,1100.6673422,264753.2267147,641845.4132806,182215.5426507,304.0386375,-91166.3303414,5.0,288654.3306363,340.8405956,-0.5433469
-44.624243,1248640588874515413,141018.5765757,426.7159185,388.8264129,29085.1830392,107059.6976888,15394.3126166,202.6876519,-71518.6488898,4.0,79536.7756059,167.8690551,-1.4895298
-44.6278436,1248640588874515225,201.7677244,315.9275109,-0.8863531,592.7500473,2772.3519043,423.0688502,77.9510761,-1482.9876334,16.0,1098.1114699,2.1421382,0.6336607
-44.6522468,1248640588874515399,83.7557755,166.046793,7.0354669,80.2179542,873.9600473,-282.4069213,95.5815615,-980.2921407,3.0,1048.1637563,3.9826549,1.7206448
-44.6255312,1248640588874515400,40377.6942751,491.55224,64.0304729,33970.0895868,198088.0508909,113511.9348407,282.8829963,59647.685592,3.0,72150.0060499,110.030112,1.3102074
-44.6193072,1248640588874515221,654124.4019677,1053.8862741,302.5832467,10459.2437712,92888.0351182,-88352.1408245,267.2424563,-519854.6691546,15.0,202122.6276352,149.422136,-1.3667905
-44.6305627,1248640588874515216,15.9970423,200.6409638,-2.23952,265.4132981,-183.3675652,-667.326422,115.1901741,-1271.1551072,3.0,567.160376,1.7315488,-1.3151893
-44.6310879,1248640588874515477,28.7433568,165.8388811,-0.4699685,363.79893,891.2865779,413.5965196,67.2802939,-71.6347514,6.0,395.6070406,1.7931913,0.111165
-44.6238795,1248640588874515430,42650.3243564,529.2077414,-226.1636816,29137.0708181,226217.5809149,154288.0386932,297.2465578,89623.0500736,3.0,71942.2690615,120.5358698,-1.4179433
-44.6386368,1248640588874515431,6.2983154,172.6011262,0.1445042,79.6283606,295.0163659,96.2729885,85.8032819,-312.4626082,4.0,267.3622996,0.0822978,-1.6243621
-44.654464,1248640588874515224,77.5868762,270.1403425,0.7701082,494.1660838,2146.1016442,736.1259105,80.3881598,-599.7866892,11.0,762.7592929,1.676983,0.2645134
-44.6532839,1248640588874515223,6.9153431,179.1185067,0.8545848,113.2588156,368.7182814,11.5343062,102.1500093,-229.674288,3.0,317.8720879,0.6331378,1.4879737
-44.5898196,1248640588874515427,25.4947551,250.3743814,2.6187658,518.0198961,2127.1770503,1277.3185204,123.4914267,320.4563612,4.0,756.1896682,1.9078096,0.2372379
-44.6124305,1248640588874515436,17.8710704,232.2672859,-2.1074786,93.3275099,1044.1948658,291.7272915,114.072786,-144.3475708,4.0,539.4985472,0.7022392,1.8373891
-44.6364686,1248640588874515264,51.8253745,118.0583395,-11.4492476,492.3394996,513.4853303,18.5397131,66.2302816,-573.4246207,3.0,544.2556761,3.8120146,0.2806498
-44.6310981,1248640588874515263,80.5770188,177.4966358,0.0752998,419.1567149,958.6690446,155.9257515,65.9306318,-920.7826779,7.0,626.9952149,2.2570227,-0.1649826
-44.6065069,1248640588874515341,73.6677996,302.1821068,-1.1777704,423.4472202,2321.1194501,1422.4582033,76.9508905,70.4296094,15.0,707.1513216,1.129325,-0.7555377
-44.6256235,1248640588874515346,638.9472932,296.3231191,-319219.1962139,3396.2026387,-45000.7107891,-49299.5288398,169.3498042,-55960.2414828,3.0,5610.2500933,13.7935439,-1.0458564
-44.5791242,1248640588874515367,119.5397434,192.0992804,2.5338237,135.7381548,1442.4475783,600.208492,83.6894365,-746.5344634,5.0,887.037434,2.5333902,-2.0798034
-44.6255631,1248640588874515370,6260.5976887,493.8094781,81.9544142,13775.9652121,-114356.7438373,-144887.9745778,246.5947619,-167518.294969,4.0,23058.9478681,39.8031284,0.745369
-44.6357492,1248640588874515338,9.5168453,171.9977052,-2.0644533,223.2615461,868.9213156,588.9866508,81.4480251,121.6613748,4.0,323.1477477,0.9679662,-0.3840627
-44.5109721,1248631792781493063,22.9021421,248.5451548,2.0038801,522.2370754,703.8158803,-112.6328857,122.8259268,-623.7628584,4.0,691.207832,1.8488511,0.1429993
-44.6194515,1248640588874515204,200.7741222,569.1802201,-1.138833,2286.495224,2384.74201,-936.803477,178.0006582,-4002.3844376,10.0,2663.4596953,4.1548942,0.2333301
-44.523307,1248631792781493103,2.7553463,133.0081829,0.3868283,24.3383616,-626.1411968,-728.3385252,58.9746685,-935.6838435,5.0,117.7794824,-0.4479318,-1.6432257
-44.6056548,1248640588874515525,477610.8943394,731.4650539,189.7836713,182860.620771,602157.9557251,219059.3582867,277.892161,41204.0789999,6.0,234603.3551629,260.3649516,0.3954212
-44.5754857,1248640588874515488,6.0839441,188.7980248,0.3534749,131.7610383,298.1429619,45.3866142,83.0129069,-374.658887,5.0,256.4741849,0.0778499,-1.1016754
-44.6394927,1248640588874515214,598.6602309,831.2165896,-2.9086164,2666.017614,23327.2274632,11494.7560958,312.2758813,2377.8905654,7.0,7976.709577,7.5586866,0.9195318
-44.6305196,1248640588874515480,6.6181983,137.1950061,-0.0235845,61.3848518,-544.2539541,-645.5803069,66.1968555,-1036.5174368,4.0,232.1072007,0.0562914,-1.6677342
-44.6456666,1248640588874515213,9.0634351,184.145767,1.2521037,200.4314435,47.8215986,-335.3512949,91.6839669,-638.0771411,4.0,320.7312708,1.0524348,0.6125856
-44.6561038,1248640588874515210,99.7335013,352.4662842,1.5937582,569.2134019,438.5731256,-1032.8130896,108.563196,-2851.7463119,10.0,1070.3204904,1.8727155,0.3304197
-44.6481522,1248640588874515209,864322.0479363,1093.5317754,485.2425073,45901.0083343,419245.5390982,176211.2587076,274.8815735,-274538.8465746,15.0,233381.1644336,167.1976011,-1.3137911
-44.6505997,1248640588874515211,1842925.7147967,1081.5921402,307.2599078,151332.2665446,924985.8353402,413509.4448588,257.8760392,-61355.5553641,15.0,336048.1528015,309.9047027,-0.7151279
-44.643622,1248631792781493080,164.5516126,624.92206,1.6846126,1853.8588223,10554.346874,6256.577945,219.5394893,1000.1555101,8.0,3003.7898132,3.7429759,-0.1769235
-44.6283977,1248631792781493079,112.4657598,378.8372106,-3.859309,1031.208292,1976.7991517,406.0630655,133.0300645,-2297.9596092,8.0,1454.5501553,2.5916697,-0.4581054
-44.6044194,1248631792781493076,27.4499135,461.215467,-1.5519343,390.5691131,182.2302701,-997.2206577,132.4292112,-2318.0939375,12.0,747.694477,0.3845912,0.1440458
-44.6325721,1248631792781493081,108.2139563,187.2363413,-1.4082292,434.195399,666.0489647,-421.6406441,52.9567297,-1031.9085901,12.0,510.5060273,1.8666852,0.8595141
-44.6319979,1248631792781493097,43.7094279,219.3181988,-0.8622504,442.1227349,780.6470694,-69.3228183,82.0119302,-770.7030492,7.0,556.41423,1.4257341,0.2909856
-44.6521678,1248640588874515188,170.6478726,210.3232657,-4.7531383,1006.0048026,2126.885499,616.1776267,84.8225722,-898.9315284,6.0,1180.3138191,4.8059855,-0.2795696
-44.6516478,1248649384967539145,187.5529,68.9879245,12.7077023,330.4925515,818.6946575,258.1080353,38.6984347,-350.3028253,3.0,602.6152671,7.5257856,-1.1646685
-44.6242786,1248640588874516174,11164.0637056,357.5889862,-122.128225,24451.9245448,-72953.7582082,-102195.7468876,201.2278983,-129518.2251909,3.0,28368.559242,60.766192,-0.4017766
-44.5310574,1248649384967539181,0.5140162,153.6937679,0.9672616,21.105992,954.1029072,860.1497553,76.242859,813.6138055,4.0,63.7789589,-0.9025958,1.5681267
-44.5212577,1248631792781492873,2.7923062,189.6176695,-0.1163876,203.4245932,116.7149623,-111.6209396,107.3536366,-361.7529825,3.0,240.1256562,0.3484741,-0.4429611
-44.5454037,1248631792781492791,12128.9609915,341.1107941,319.3889138,12458.6471832,-69546.2959749,-85287.2243853,168.3851638,-115126.5609631,4.0,21418.1788659,60.5928175,-0.7301334
-44.6129691,1248649384967538855,95440.705912,489.7455119,-1345.6000532,23385.6763664,250156.6578693,112197.5158259,281.1943565,45926.6609372,3.0,111774.6615493,158.7455596,1.6471452
-44.6163474,1248640588874514989,91.2877774,248.6124861,4.0285952,747.557369,2053.279783,983.1502797,92.4484741,-842.9258035,7.0,1021.1232326,2.7577255,-0.5460583
-44.625908,1248640588874515957,1307.7629497,266.3752861,-463.7820232,3526.9315968,-1937.77795,-9838.315004,153.5348107,-15118.0470847,3.0,6823.3137914,19.7278792,1.2261587
-44.5895816,1248631792781492913,598.5453589,258.1721716,19.6071995,1571.7714674,-8548.4382153,-11770.5940327,148.9562801,-17068.040654,3.0,4533.696918,12.844409,-1.5008038
-44.5092575,1248631792781494162,7.1556084,121.4808457,-3.223557,56.0974023,-468.5301707,-652.0618842,58.3885447,-833.9393071,4.0,162.0251162,0.232964,1.5386008
-44.5942208,1250373419199889692,43.5137474,343.9611405,2.9921569,652.3578191,389.7505027,-709.324886,138.0427843,-2203.389738,6.0,1037.1935552,1.9269908,-0.6678653
-44.6189005,1250373419199889691,496.0981482,944.3142205,-15.5803231,4953.4192721,15707.9542609,718.7596375,298.4271159,-6935.7633764,10.0,6998.6640094,5.5844387,0.9825363
-44.5202437,1250373419199889445,940605.2109496,999.0175434,508.2728198,9857.5309506,67811.6570668,-104951.8206391,217.8869634,-542569.410564,20.0,189286.3636698,130.5935981,-1.73441
-44.5086926,1250373419199889446,32.7969709,304.1265183,0.9567084,554.2002725,1199.8924992,444.3521122,93.6148847,-384.0608042,10.0,556.5584736,0.9280823,0.2109481
-44.5009037,1250373419199889447,374.7745472,732.5947536,1.8199448,2774.1552523,13431.4745344,7653.5090012,181.3062973,1773.8109154,16.0,3549.9085929,3.5867944,0.0299323
-44.4893873,1250382215292912794,0.2983104,140.979701,0.2213522,36.9429539,800.4742883,754.618892,81.3004782,693.1414289,3.0,54.5280713,-0.9204448,-0.8816201
-44.4725074,1250373419199889434,16213.794313,821.7218676,-10.9999949,13635.5970933,-167095.2637047,-217127.8960133,473.5922169,-299592.859168,3.0,72880.8582187,66.9489426,-1.6640921
-44.4944975,1250373419199889547,5.2423106,193.9837523,-0.0674682,158.757578,1279.6350063,985.027841,96.6819044,679.739598,4.0,252.8435675,0.2922667,-0.534135
-44.498929,1250373419199889549,135.0019851,323.7463146,0.6442641,685.9856576,1677.7747917,-667.5311612,87.8088691,-2175.8185793,13.0,1023.7935444,2.1132584,0.8149228
-44.6233576,1250382215292912847,73.4596749,173.5875681,6.4579682,207.6276853,1036.6420817,419.5441905,99.4605063,-976.1894271,3.0,1107.0501933,3.658999,-1.6637617
-44.6015767,1250373419199889498,111.2755889,450.5142245,-0.764914,1049.5904811,1672.4143584,36.2633044,145.231768,-2988.5695095,9.0,1480.41105,2.2371667,-0.9981564
-44.5044756,1250382215292912853,2.5613953,179.4428683,0.363268,37.9510737,-897.4144439,-1025.3736973,102.8779067,-1277.8527036,3.0,209.5515156,-0.043921,-1.668358
-44.4904056,1250373419199889513,41.1739304,304.019392,-0.145999,362.542477,1927.1258414,1393.5350276,83.0505857,-184.5643074,13.0,580.2072302,0.5904369,-1.7111835
-44.5272859,1250382215292912586,34.8122639,592.4181599,-3.8749823,441.9276527,2041.365988,-1832.3355699,324.5916678,-3038.4081438,3.0,2813.9244613,2.0574205,1.6841137
-44.5929023,1250382215292912616,54.0945673,190.8296799,5.826572,646.5466356,820.4519517,-318.1930621,109.1930004,-1089.2961549,3.0,971.3254123,3.7863933,0.9096425
-44.499766,1250373419199890029,4.7589859,122.6467987,-0.4546287,16.9204208,633.0697348,524.5940203,70.6425661,287.6319107,3.0,194.7379758,0.2692574,-1.7173517
-44.5685135,1250373419199889786,15.5211152,241.5004077,1.1417846,465.2595998,-458.1259723,-1068.8064928,137.9900571,-1739.4457253,3.0,648.6140324,1.8483327,0.784902
-44.5980255,1250373419199889823,8.1845007,331.0774172,-0.4077322,186.3741716,1860.8405771,1201.3024516,119.5685666,820.0896978,7.0,368.5910483,-0.2679577,1.2979408
-44.5985088,1250373419199889821,72.2174362,428.1657992,4.7198261,900.7998949,1639.6963435,-398.8461463,155.5882203,-1973.5597708,7.0,1233.2863527,2.0333915,1.0512027
-44.6182065,1250373419199889820,119.921598,476.3641983,2.2469712,1164.0281572,-667.0800381,-3690.9153652,130.4230947,-6342.8923929,13.0,1549.3564365,2.1330896,0.1715161
-44.6190189,1250373419199889818,75.2763682,402.8741717,2.6596972,559.5245298,-1524.6932109,-3133.807692,114.6057949,-4738.8918933,12.0,1012.3496151,1.3886194,0.2228064
-44.6216451,1250373419199889817,75.7904975,188.2116932,-0.8210032,494.4501271,963.5398154,-303.334039,75.224682,-921.0875565,6.0,742.0035644,2.8418024,0.6106462
-44.4827502,1250382215292912707,72.8913188,185.0945287,-3.454083,195.5617381,1117.5907424,231.3302399,105.1000504,-792.3351301,3.0,1050.801727,4.0161139,-1.6648048
-44.5183136,1250373419199889424,640924.5359839,1093.4389079,121.4990332,10455.6006958,78686.4376048,-63891.5987784,248.3194852,-536626.7325243,19.0,187420.2616675,106.9714856,-1.8260081
-44.5016873,1250373419199889422,402659.5737709,982.1647581,101.9561694,4312.1449531,40353.4648586,-20719.369819,206.138736,-434214.1550484,22.0,105294.2386739,43.8599541,-3.7832
-44.4725733,1250373419199889416,692491.1414483,1097.01316,-7.9999375,30370.3099687,482135.5586499,305434.3484027,210.6582274,-128521.0629764,26.0,157544.8646773,107.0685712,-1.6565676
-44.6040941,1250382215292913095,22.1150637,230.1928609,-3.7576853,422.8135532,255.6625709,-566.2565891,114.8158949,-1229.0189561,4.0,624.5370719,1.6989943,0.3141158
-44.5352342,1250382215292913221,30.9204256,132.4106187,10.5993526,173.9860281,913.3412959,485.3755278,63.3295515,34.223874,4.0,397.9600417,2.3163614,-1.2614606
-44.529656,1250382215292911656,266.9219477,544.7055247,1.9406277,1348.2771158,4154.9819093,-65.7668653,123.1293636,-4553.1390145,19.0,1922.6897141,2.3137559,0.0110185
-44.5303736,1250382215292911646,2221853.8954698,1113.2393343,882.4974912,459112.804065,2123499.4999354,507006.7192687,386.3853957,158025.5524044,5.0,913415.0439665,600.0011161,0.4815049
-44.5573708,1250382215292911647,273.1931657,606.7780606,5.0898194,1409.2684267,6736.0020266,1469.8125862,161.5562042,-2792.7825334,13.0,2995.7133255,3.6701976,0.4535342
-44.5051056,1250382215292911649,229.4716479,396.010202,7.3426683,1071.1051666,5095.9071336,2244.8672659,194.7976731,-1651.6963471,4.0,3134.7273259,6.4912329,-1.49188
-44.533419,1250382215292911653,120.3445524,377.5170966,-0.0677882,414.1210555,2276.5315485,57.5377565,102.9962237,-2529.3451669,13.0,1051.5450033,1.1830715,-0.0708871
-44.4959823,1250382215292911654,110.5401405,671.456442,0.1122454,1267.7296298,3616.8876525,1542.6445941,166.0346285,-2290.2209548,16.0,1824.6813237,1.6998346,-0.7987377
-44.5498923,1250382215292911655,75.0581196,766.563777,1.5553684,1460.0084511,1533.4160026,-2074.2710857,216.9593873,-5732.0958458,12.0,2035.1128911,1.8143785,-0.0214734
-44.5510858,1250382215292911645,1337873.9755186,1072.3916752,315.4050421,69282.2798873,510746.0803418,212630.851318,238.8193593,-231205.0220007,18.0,243454.7264734,221.1474715,-1.4421351
