decl,diaObjectId,rPSFluxChi2,rPSFluxErrMean,rPSFluxLinearSlope,rPSFluxMAD,rPSFluxMax,rPSFluxMean,rPSFluxMeanErr,rPSFluxMin,rPSFluxNData,rPSFluxSigma,rPSFluxStetsonJ,rPSFluxSkew
-44.6463665,1250830816037045303,1004384.2952355,741.6830763,-3400.0811105,187623.5752345,1289349.5842292,97073.303859,298.4157545,-22275.81067,3.0,709335.8246907,574.6144757,1.5967207
-44.5242722,1250830816037045254,95.492758,469.3156324,-7.1443682,325.8616548,2908.0859493,-1042.1187618,234.1373805,-2743.1971176,4.0,2655.9659097,2.819673,1.9361803
-44.6526167,1250830816037045272,3719.1533494,351.0960582,145.6022331,11491.1534466,29372.3632396,15950.0238102,200.721131,1017.132941,3.0,14262.2040191,34.697957,-0.556176
-44.5994602,1250830816037045279,4.5481183,225.7668677,0.9911335,19.8731957,850.5279569,599.6037373,123.4991265,312.9572549,3.0,304.791708,0.4271562,1.7237704
-44.6523679,1250830816037045256,1517.3156849,292.8432222,27.7200465,4894.3783281,-14374.6281085,-22343.8486864,146.3060476,-29740.0535089,4.0,6620.9279138,19.8080337,0.1687194
-44.6383574,1250830816037045258,1718.0878258,292.4207546,6.9717896,3451.9216837,6548.2548976,-2656.8591642,130.3968025,-9146.7722405,5.0,6104.9199234,16.9383024,0.5693538
-44.5710853,1250830816037045391,3798.9870165,359.2069367,453.4704988,12422.1143017,-22295.1977473,-35834.1947295,206.8529214,-53674.2087898,3.0,15802.506087,34.9366449,-0.6085064
-44.5593707,1250830816037045264,81.0905805,347.5185123,-10.4063614,171.3069344,1826.3982587,-922.5789863,173.7088499,-1946.8311934,4.0,1824.5020584,2.2969772,1.9610685
-44.4797554,1250830816037044798,48.9650381,912.3321809,12.2184741,1708.5654265,7832.4354975,4223.4821064,451.3373973,-1233.70028,4.0,3796.8132892,2.2829325,-1.0522578
-44.6315256,1250830816037044840,218.8774127,863.7880194,-6.9216713,2379.8897608,5082.1848979,-2016.7199912,209.0763374,-6422.5630729,17.0,3184.1638162,2.7134624,0.6106516
-44.6030225,1250830816037044836,59.602179,314.6048745,0.5597438,278.408508,2169.4297248,1489.2575918,73.3379978,346.2309927,18.0,580.6675832,0.5848822,-0.9728468
-44.5603129,1250830816037044844,274.5301453,261.0480164,0.1572292,396.152704,3749.841209,1701.1229773,66.7019429,-1372.9112787,15.0,1073.2391817,2.0282884,-1.5315384
-44.6463299,1250830816037045025,2885.883241,372.7232118,380.0714781,12860.8729852,-15135.9201159,-27470.5693122,214.0319291,-43383.3646142,3.0,14142.5289909,30.7023097,-0.266934
-44.6474419,1250830816037045024,74.5510237,704.1722344,-0.2743428,1406.1976318,-665.4963164,-3058.5403201,180.9958218,-5587.5522571,15.0,1612.6738464,1.4522813,-0.0151421
-44.5212679,1250830816037045013,178.4974441,253.0759871,2.7567555,1629.7222026,1820.4364235,-335.0264171,124.2465056,-1913.1356655,4.0,1961.2287093,6.8503098,-0.0373188
-44.6547767,1250830816037045067,51323.2254094,754.9878098,3732.040677,48223.3859612,25495.9795124,-135085.2009135,372.1804372,-220736.3565527,4.0,104594.2337694,104.6416877,1.1378418
-44.6546473,1250830816037045040,2714045.7139646,801.3607465,-459.9158422,158143.6980493,2456678.5491005,-98195.9600667,200.8285699,-345396.8261415,12.0,759383.787808,340.5999694,2.9868362
-44.6182267,1250830816037045046,44808.5503982,345.9670115,48.6038319,19396.2224739,6103.2552815,-42572.9589409,138.4706555,-85161.9871282,6.0,32929.3495302,80.8884931,-0.2349276
-44.6462198,1250830816037045049,1147092.2918149,634.367148,-274.4039359,31858.3792065,1551148.0537082,125707.6690472,210.5162277,56236.6658234,6.0,593756.6057613,271.5576649,2.4321864
-44.6294683,1250830816037044954,59.9309149,694.6753096,2.6757443,1053.4237986,3860.6851405,139.164638,200.0810583,-2306.0747433,12.0,1667.8676838,1.1888791,0.8023156
-44.6542978,1250830816037044953,4321774.0509919,1248.0595972,-1519.8797581,444289.2683739,1100033.1765597,259287.4597515,219.5975678,-392909.9139449,28.0,484763.0212815,349.5093271,-0.09245
-44.629879,1250830816037044951,6465103.8331788,1175.4625934,-1597.3687635,369875.2350748,1577894.4392226,364364.3142858,191.3276592,-307877.3117082,30.0,601907.8731938,386.924914,0.3378437
-44.6479046,1250830816037044956,3279113.0165102,1160.1419884,-792.2186104,277898.416949,1394016.3246031,418632.9034387,209.6421563,70229.0955295,25.0,475926.3392289,316.380319,0.5158559
-44.5539808,1250830816037044983,5.8049837,861.9315761,24.7349132,133.8605979,-1305.5486868,-3147.734258,492.6634659,-3966.4468037,3.0,1499.1228586,0.3862692,1.7165275
-44.6360172,1250830816037044976,5.6030388,262.6923968,-8.4011551,303.5160384,-34.0585018,-369.0141342,130.2073128,-683.8370184,4.0,352.7862657,0.8825477,0.0029942
-44.6198384,1250830816037044975,278.2667816,825.5373799,-7.8675129,1630.4322492,-3196.5835748,-7053.5218262,171.7453836,-15495.5352427,23.0,2850.6287739,2.0375102,-1.1290657
-44.6546333,1250830816037044992,5945177.8263408,1384.0812332,-2281.0809143,1145232.8172851,3068322.4323045,448916.5884118,362.8399296,-137003.7608718,8.0,1255183.3660529,787.4018134,0.119294
-44.6380173,1250830816037044993,613.1875076,349.433817,-16.6024234,1369.6412222,5205.0834856,-2365.3423213,200.696666,-6346.1825091,3.0,6311.0108298,12.5726636,1.6407264
-44.6539916,1250830816037044965,93.2906599,419.8853871,-0.6400546,802.7127335,4091.735135,2012.1980851,92.9562779,426.0004264,20.0,970.2620102,1.2298781,0.3168857
-44.6389042,1250830816037044966,225.9070534,635.1864333,-5.964916,1330.1534858,3382.5639898,-176.2572016,153.2707455,-3976.897531,17.0,2399.6376149,2.4566428,0.1893799
-44.6182553,1250830816037044967,33804.8899278,372.9150515,-5.6939212,5938.1036535,-29281.104359,-81781.4959036,108.9952669,-102809.8360667,11.0,21941.1044815,41.4495549,1.4740068
-44.5984132,1250830816037044970,26.9993609,278.7197438,0.6227466,51.1820598,1684.7241724,1313.6039505,122.9736667,65.7309169,5.0,704.9198661,0.4801609,-2.2128422
-44.569276,1250830816037044971,10.8678491,318.5528357,2.5685166,426.6570387,804.4594461,99.302086,158.427048,-673.760389,4.0,617.3690932,0.8048802,-0.1881493
-44.6463764,1250830816037044974,48713.7693205,505.6355009,318.3275688,70163.6231077,117445.9723955,22272.9905915,286.3906145,-39197.1009078,3.0,78463.0292215,128.2317263,0.3104157
-44.5899924,1250822019944022585,51.5408309,588.2099458,-0.5001758,814.6696362,-127.3927238,-2114.3308538,162.5397928,-3860.0470638,13.0,1226.3358605,1.4035952,-0.0141094
-44.581262,1250822019944022587,66.6049387,334.9563825,1.5355706,673.5085063,1487.6507101,-179.7819464,110.3308976,-1597.8404175,9.0,873.9595211,1.5274807,0.5258652
-44.6165158,1250822019944022588,203.1697512,573.1509293,0.1806163,1099.5449173,3437.5527763,943.8221663,105.511766,-2505.4674219,29.0,1436.2226598,1.4868234,-0.6294697
-44.5571454,1250822019944022544,346401.9699222,625.0504575,-206.9877556,124831.5260952,58252.993516,-117194.0099958,252.1388784,-304543.8138407,6.0,158748.4411203,239.0384571,-0.2446058
-44.6400334,1250822019944022614,53.6401274,209.6428459,-8.1108437,413.5687824,992.8850058,-11.0845774,102.5050551,-925.8981023,4.0,788.3714348,2.4652847,-0.5692467
-44.6527455,1250822019944022613,5.2723817,255.4460013,0.9614846,326.3078291,-912.7094787,-1141.4341544,109.4202489,-1635.7267964,5.0,302.0549375,0.0709027,-0.5396305
-44.6215232,1250822019944022592,96.301258,444.9344052,-2.4983683,428.3285486,955.8818217,-1813.6704088,107.2913822,-3555.2549643,17.0,1123.1778617,1.0531918,0.9228846
-44.6470309,1250822019944022596,161.3926265,547.7194267,-0.927363,803.7547724,2305.8912393,-1017.0696748,102.5047762,-3492.9141525,28.0,1309.0998585,1.2912913,0.4471955
-44.6527367,1250822019944022597,116.8634633,288.7530157,-2.6159788,665.1544829,1081.5363923,-422.2912382,95.5595423,-1969.7315023,9.0,1110.6992285,2.7064214,-0.3306186
-44.5491309,1250822019944023422,19.3256307,616.6518193,52.8001453,58.1701921,-1638.5306878,-2756.4223549,352.9445389,-4956.1143295,3.0,1898.8382864,1.4354589,-1.7302223
-44.6289975,1250822019944023409,22854.661938,662.6255707,-1397.3567674,52866.3728441,281941.107649,193042.7740111,378.0785382,137489.7873717,3.0,73085.3837461,85.8624903,0.7698769
-44.6048452,1250822019944023410,70.0884832,359.8177412,8.6189023,412.3268704,1848.2047188,886.5262389,162.5003183,-2586.8141292,4.0,2113.5239558,3.3475151,-1.8111335
-44.514664,1250822019944022460,10637.943068,321.9538623,-3.454967,2396.0259327,5857.7933935,-22471.4262039,120.553192,-31986.5874139,7.0,13644.5442264,32.6955674,1.8128282
-44.5148013,1250822019944022459,11771.2166508,328.4216449,16.2022874,8536.0775899,37506.9177215,7216.183993,132.1559093,-9308.2666198,6.0,16661.1118327,40.6533254,0.9337952
-44.5735916,1250822019944022923,294824.634879,924.0018026,513.1429131,67236.682355,740613.386159,223604.2002174,285.7612956,53955.3029,10.0,192921.4223481,132.2112103,1.7842426
-44.6548775,1250822019944022913,417.0736098,353.5190218,13.94173,1436.367471,-50456.9633288,-55342.0452706,192.0991277,-59471.46976,3.0,4843.4262633,10.9926372,1.5622573
-44.6431874,1250822019944022721,1.117902,268.3025048,-0.7124151,97.1638158,43.8255018,-166.9275984,119.3982515,-327.0640877,5.0,145.9451102,-0.8306176,0.529204
-44.6552734,1250822019944022732,18296.8026036,370.2267561,-68.9398012,23150.5388925,29756.2639795,-8575.4018339,179.9645697,-33690.8768313,4.0,28513.935314,68.0754981,-0.0015897
-44.6364789,1250822019944022704,118.811414,554.741802,-0.6897681,1553.3441766,2851.6956119,54.9193541,167.0734013,-3581.6327241,11.0,1881.4376298,2.0932991,-0.3345468
-44.6557659,1250822019944022987,82734.3819153,397.0841855,126.0319354,36041.494659,113417.5282469,-5261.4422264,189.5724551,-46706.7806441,4.0,73119.4821122,137.0628061,1.0686457
-44.65184,1250822019944022713,2.6549841,341.5578817,-0.00397,158.9716706,-1489.1833118,-1740.3452158,168.4621812,-2264.5506334,4.0,340.5292522,-0.2835992,-1.1948509
-44.5720208,1250822019944022813,0.178455,210.242811,0.3353435,12.3655659,1678.7771664,1589.3547147,117.175886,1557.6343342,3.0,66.6595663,-0.9532646,1.665239
-44.5431303,1250822019944022811,204917.3604613,643.5742084,-633.5529149,74424.6986428,490186.987655,163148.7790359,300.2466506,48130.0535485,4.0,188115.7866797,194.4239601,1.2969711
-44.5717429,1250822019944022759,28.3026325,657.6276691,1.9737763,602.5201255,6393.9957941,3219.2251766,264.8388865,576.6879212,5.0,2086.7301683,1.2155936,0.5396727
-44.5900836,1250822019944022761,24.463674,543.2649821,2.2488206,1551.4803637,-501.942594,-2702.8517615,312.4982022,-4376.1479785,3.0,1949.8551315,2.4195465,0.5829954
-44.6290233,1250822019944022861,417468.453802,561.5218892,-811.715011,70991.2358372,527506.6736798,45009.4792538,193.7083126,-40406.9411442,7.0,195850.4969284,203.0079079,1.9892789
-44.542823,1250822019944022854,118576.7731086,545.8832623,-1777.5044278,49767.3450082,214417.2955345,80959.782804,297.676139,-14421.4686342,3.0,120354.0206887,210.4223014,-1.4048642
-44.6333485,1250822019944023122,71.0626107,364.7834811,-192.7854623,843.0513653,2458.2032799,473.0197539,202.380717,-1496.4151856,3.0,2082.9303329,4.4672247,-1.4183444
-44.6291622,1250822019944022620,3179209.0829237,813.0567183,-699.9620652,110620.0549919,2208320.9201091,156941.6665658,206.3848261,21188.7759844,8.0,824625.8540008,485.0433996,1.3824333
-44.6517913,1250822019944022619,46.0640172,389.0305455,0.089625,699.0826554,797.5030416,-488.8439501,157.726285,-2010.7717136,6.0,1153.4447227,2.2056008,-0.5858226
-44.6450654,1250822019944022626,76.9462095,511.4495311,0.8970803,791.6625631,103.0060341,-1883.7724487,126.3913873,-3306.6321736,16.0,1186.4445529,1.2633859,0.4593528
-44.5835473,1250822019944022622,16.5514654,470.7073822,-1.3007072,923.4423674,2071.3588987,825.5896188,271.4646629,-565.6631893,3.0,1338.094837,1.8890924,-0.8514255
-44.5812004,1250822019944022695,64.6591688,306.9932952,-16.8458904,131.1356526,1732.8478435,-704.0218337,174.7018033,-1574.2909436,3.0,1872.6700824,3.0984851,1.7225007
-44.6364299,1250822019944022992,108.1759833,470.6729872,4.1214193,1777.5036619,3054.6316769,22.8687531,205.497168,-2261.2041417,5.0,2347.693593,4.3440753,0.3530888
-44.5431705,1250822019944022663,2477846.7188469,804.5234492,-609.3294065,369972.4474039,1296398.6606948,192579.8875099,218.8875265,9638.9421034,8.0,554771.5744741,476.4446571,0.4986947
-44.5943315,1250822019944022665,45.5687013,383.7514741,2.3711978,442.7063754,2441.7897826,974.4177516,134.1887465,-126.3840276,8.0,962.0274976,1.4393895,0.7017583
-44.6047168,1250822019944022666,77.6163699,533.4237028,-3.8149322,926.5412041,1739.9540162,-755.1104167,159.1931368,-3059.4927126,11.0,1493.9309794,2.0235384,-0.174873
-44.6334246,1250822019944022667,226.6425022,593.8356248,-5.2823725,1216.2206506,4794.8956823,121.5881203,149.7167513,-3968.4209332,15.0,2222.4953748,2.3743115,0.2070207
-44.6494021,1250822019944022672,25.0717948,346.3326974,3.2297476,822.8639349,2008.3469137,830.103196,198.40397,-289.3855097,3.0,1164.1818589,2.4846268,0.810803
-44.6291339,1250822019944022670,1435643.9479267,708.4263421,-784.5379114,78835.4152518,1426251.4409339,135469.0614136,213.5539629,-41240.3558941,8.0,492191.5004836,305.8501776,1.9842484
-44.6143273,1250822019944022668,59.6237885,382.4738632,1.6551386,513.1246023,3505.6815772,2139.5492608,87.1644789,965.4043878,19.0,694.7041659,0.8052538,-0.0721242
-44.5491174,1250822019944022124,179.7386679,467.8254775,-1.960251,809.5413198,5862.8346562,2217.325725,139.8890923,-1176.0873614,11.0,2068.9633759,2.5072162,-0.0205892
-44.5428875,1250822019944022125,1473642.4386395,680.0040982,8.3877536,83577.2199041,1376765.6765861,136256.3709519,207.1269275,11075.8962803,7.0,511090.248135,342.8997973,1.6540013
-44.57353,1250822019944022138,133735.3186369,725.2543466,-172.0762249,68089.6710423,103891.7514878,-130043.4431912,272.4438744,-235706.9225025,7.0,117049.4037851,116.1879492,1.3056057
-44.5278259,1250822019944022091,121.0751425,293.5088589,2.6384289,1101.206695,1346.0495813,-178.7926337,109.4772586,-1589.1654846,7.0,1244.1094472,3.6583548,0.3825484
-44.5153521,1250822019944022195,3194.9497106,319.0273569,15.9149662,991.3706099,3767.2325236,-4383.5281451,184.0843014,-18519.6641287,3.0,12590.9227058,29.4526361,-1.7199785
-44.5656899,1250822019944022191,23.5112777,279.7434941,1.0796347,2.6513824,311.6016961,-376.9886279,158.5048241,-1236.4871123,3.0,893.0250861,1.8667583,-1.7320336
-44.5582441,1250822019944022199,37.1467314,389.6266273,3.338501,1080.8899982,3013.8558255,1644.7595762,173.0892134,176.5089846,5.0,1212.1669896,1.979506,-0.0900173
-44.543221,1250822019944022190,1299916.9600862,565.1343725,30.0798343,95047.698626,813720.452267,6903.458602,154.2021709,-98520.0819621,9.0,356144.8037554,288.0450285,1.4952657
-44.5570439,1250822019944022205,7170470.2286658,1133.3976173,-2904.4940202,543637.4430483,2944445.7159677,269487.9848903,240.612212,-78522.8791352,12.0,1142574.9816658,681.0017705,0.811308
-44.5379713,1250822019944022204,10.6698971,226.1468723,3.5728,300.2575677,-443.649546,-847.0673587,112.6017039,-1286.8254418,4.0,423.8953593,1.4311114,-0.2746883
-44.5716438,1250822019944022203,248.8949709,886.6274798,0.9172378,2187.0676182,7313.6065214,1911.4543211,191.9498332,-4330.758493,21.0,3061.310574,2.5397747,-0.3453841
-44.5604517,1250822019944022157,356.0472381,924.3883441,5.0125151,2464.3204104,13348.3995973,4718.0367505,188.4531676,-662.0705127,24.0,3592.8225444,2.8780112,0.5375688
-44.5547512,1250822019944022156,98.7950005,683.9200311,-1.1961921,1131.0094897,1383.7822378,-2202.9816885,142.2549251,-4496.6597547,23.0,1468.5529186,1.0553645,0.3089349
-44.5604787,1250822019944022185,62.6993406,388.6144341,-0.9333956,672.2015548,796.8115319,-1069.8333511,127.9472564,-2642.8256864,9.0,1123.4963472,2.0151002,0.0946773
-44.5228294,1250822019944022186,1253738.0202579,774.5867338,119.8481065,226526.0836466,579386.1479739,-27756.3226372,202.7679911,-253063.3769237,13.0,275968.3484754,281.8173006,0.6578432
-44.5145388,1250822019944022188,77064.4976784,689.2026367,60.6717887,43816.8222083,-90946.0426118,-192704.646586,226.9484408,-291629.2228125,9.0,68749.5529684,85.2263043,-0.0226584
-44.5710405,1250822019944022176,65.6918045,288.9066871,-3.7973479,735.9336621,1717.4581832,615.7568965,140.3499226,-1284.2685289,4.0,1358.8849662,3.5303718,-0.9276023
-44.5736144,1250822019944022175,11990017.0681861,1261.4302897,146.6958424,710328.5973816,2585991.7957023,132822.8563617,215.5765002,-367887.4960945,19.0,1199006.8686932,697.5200892,0.4541378
-44.5146816,1250822019944022021,8577213.378374,1231.4652535,34.7080683,428104.2993621,1953653.3576855,441305.4667261,187.9664141,-69868.7576153,33.0,717029.4899203,439.340722,0.5759794
-44.5658929,1250830816037044225,5529077.9718219,1207.5553359,-48.9745233,348326.9646218,1441108.8530547,510064.3953171,181.0116642,-56960.6177027,37.0,490565.5815798,337.3211888,0.236901
-44.5755928,1250830816037044226,5864.3309262,573.8738834,-0.9885752,4483.9243661,12383.3945907,-7159.318822,107.8690301,-23699.8296004,28.0,8461.6151123,11.0358957,0.400582
-44.5032555,1250830816037044227,11565123.8981875,1428.195212,400.1583931,1002999.7006371,3009918.2726911,667137.7293472,257.5467323,-12447.0484664,20.0,1120138.0581393,683.7964757,0.2096137
-44.5393373,1250830816037044228,9701105.5234695,1303.6146999,-276.2931863,461530.9790553,2662225.4550008,610515.2992564,217.6528938,141845.7527335,25.0,1012964.5514028,521.3022684,0.6787498
-44.4911887,1250830816037044229,14958320.7777047,1341.0982745,82.2528677,991957.3505162,2648422.5622444,318924.9948649,212.6388246,-246116.611495,24.0,1116480.2925995,715.0380962,0.1763034
-44.4747951,1250830816037044230,10213573.0220584,1219.0103107,335.4612586,496243.7865832,1128938.9708307,233113.4002391,156.0635346,-389733.1907807,48.0,501228.5609697,404.7536225,-0.2977802
-44.4776086,1250830816037044232,14978950.6215766,1219.1616499,236.3044452,745416.274257,2355615.5362908,367592.7880924,171.2027467,-178037.2617139,31.0,926474.4422046,611.6666587,0.3349168
-44.4910524,1250830816037044237,30113.7338363,651.2500176,56.7699841,37145.9966401,-190449.3837449,-257192.859572,289.5680405,-325411.9270811,5.0,55051.2150047,72.400215,-0.4418246
-44.5227983,1250822019944022072,66.7359449,210.9849416,-1.2096244,153.4479086,1123.6684128,-390.9088613,121.210994,-1120.5232674,3.0,1253.737883,3.3275707,1.7029072
-44.5112433,1250822019944022073,78.5965748,234.4604101,-0.9982937,628.6073645,1352.7911504,288.6407598,115.1913545,-986.0971633,4.0,1100.0860253,3.9483129,-0.7582982
-44.4788195,1250822019944022076,15.882397,210.7848925,-0.6057049,40.6110227,1186.4973028,901.2195104,105.0358045,151.1707313,4.0,494.2479406,0.5180269,-1.9688293
-44.536374,1250822019944022077,104.8328868,250.0269973,-1.3251433,734.4528691,1289.3317872,-566.5485026,100.4722725,-1538.8933965,6.0,1126.84139,3.3682808,0.7154527
-44.4811169,1250822019944022078,35.4296967,291.4071659,-0.3202663,185.1431258,2742.6085828,1928.0579368,54.7254167,1308.3600826,28.0,329.9977955,-0.0962668,0.4269338
-44.5571155,1250822019944022064,5372845.8972423,795.1043123,39.3842473,128886.2547877,2986744.744054,-80871.0615705,150.7704887,-269584.0568744,18.0,828346.1779469,412.4781065,2.5754866
-44.5464012,1250822019944022065,412.0979634,506.8869728,-0.2723433,1016.0286757,2905.6082097,-1614.1601838,84.7460135,-4776.9618545,35.0,1774.1950032,2.3510319,0.4977967
