decl,diaObjectId,iPSFluxChi2,iPSFluxErrMean,iPSFluxMAD,iPSFluxMax,iPSFluxMean,iPSFluxMeanErr,iPSFluxMin,iPSFluxNData,iPSFluxSigma,iPSFluxStetsonJ
-44.5508605,1251244232409089004,3845.1660702,626.5307397,-60.5967723,119877.5866777,86221.9950922,361.0975766,67989.1007453,3.0,28069.6855304,32.3211493
-44.539119,1251244232409089105,21.23308,702.2578859,-24.3319236,159178.3613734,156668.0037123,494.8552894,154596.7474813,2.0,3239.6902519,3.7258873
-44.6163688,1251261824595137244,69.3979591,454.3371903,-1344.5128754,2482.5566147,45.8505901,320.2761528,-2875.5611344,2.0,3788.7613948,7.3695288
-44.6344411,1251261824595134667,127706.1191696,1409.3282288,1242.4874436,1308075.711347,837074.3934081,694.5523435,602618.8518153,4.0,307262.5391285,178.8088172
-44.5027972,1251244232409089134,1.6492055,983.1928855,-5.2969312,-384.2934065,-1244.6342375,694.8742384,-2170.2200016,2.0,1262.8408062,0.8013624
-44.5567795,1251244232409089132,143.8185472,671.3943194,-8.3676012,4814.3623314,780.0456905,268.0822952,-4150.8159726,5.0,4211.3464125,4.9199303
-44.5833924,1251244232409089131,289.2403795,769.9103702,-1.6472195,4497.478974,-1226.0116329,201.7950126,-6123.4083658,14.0,3399.2119235,3.2459642
-44.6037903,1251244232409089065,70.8186924,1087.159877,1.5948891,9400.1883932,4058.778756,247.5375334,1353.546664,19.0,2149.8089902,1.0948103
-44.586783,1251244232409089064,4.0144098,605.3272296,-1.8379134,3058.684373,2456.375073,298.4263676,1500.2949379,4.0,710.6736844,0.0806649
-44.5405795,1251261824595137270,12108.0039838,455.0298874,-17834.8841081,45305.0243706,7209.6304616,321.0703871,-25554.6466085,2.0,50105.353862,105.6077069
-44.4952261,1251244232409089075,13.9057526,556.6037645,-2.5729098,4207.9644002,2876.0272668,319.8309206,1193.0575264,3.0,1524.6266974,1.6753323
-44.5744552,1251244232409088091,403.2050822,1116.058187,-8.5258201,4535.453201,-6137.3683662,254.8420147,-18673.4153436,19.0,5112.3390093,2.8885983
-44.5979086,1251244232409088090,274.0505815,844.631838,0.4240767,8399.0379312,2140.4119637,224.2193387,-5141.3676006,14.0,3683.5207546,2.706236
-44.4899032,1251244232409088083,93.6015561,572.5291985,-1.0854111,5238.1221891,2988.7010628,202.1953475,-865.6429453,8.0,2115.8776215,1.9937118
-44.5390064,1251244232409088115,21488.7865941,495.1738,-50.4087095,53254.683313,-2681.0501597,200.7961416,-40405.2618547,6.0,33623.3405739,53.2213168
-44.5510923,1251244232409088116,1420.170421,463.7955589,-69.240456,-30801.605182,-43830.036256,327.596819,-55528.4693429,2.0,17484.5333257,36.1835735
-44.5028796,1251244232409088038,212.5658295,1009.5482479,2.1280898,6438.2092575,609.6613323,242.282175,-6497.8823791,17.0,3631.6529069,2.6662464
-44.5013578,1251244232409088044,32.5430126,669.5923514,-0.1247955,6696.8922346,3820.5495964,209.8841455,1999.9980262,10.0,1293.9644425,0.5495076
-44.4757685,1251244232409088043,49.1279249,785.6088156,0.7106314,671.2555899,-1944.3140561,257.8211921,-4559.3493056,9.0,1955.6560147,1.5498049
-44.5423832,1251244232409088041,1.8724572,391.2495332,-0.4318681,2484.1937293,2135.9687477,157.9615926,1840.1037426,6.0,237.9191113,-0.7487592
-44.4806175,1251244232409088040,141.3795378,732.9004887,1.0655755,5488.6957055,2490.718076,186.9872152,-2599.5298588,15.0,2426.8041404,2.1787062
-44.5199766,1251244232409088037,140.92177,859.791631,1.5436968,9890.5788405,2911.5004452,237.6925635,-838.0462094,13.0,2859.019275,2.1404646
-44.5255316,1251244232409088036,442.0758146,1014.3778934,3.3723832,10037.4566998,491.3384017,252.5746599,-7496.2683624,16.0,5411.9763146,4.4274294
-44.5076671,1251244232409088034,199.4343767,899.5527082,0.3153466,6162.8049945,1434.4707877,224.0217324,-2725.1624926,16.0,3244.3769359,2.9683692
-44.5391702,1251244232409088050,42796.5215522,742.4693286,27.7115199,268538.3867708,170070.8497085,295.7394474,98099.1706244,6.0,70276.6421189,75.6728629
-44.4951866,1251244232409088185,98.8567776,564.7868598,0.7117565,3494.0528247,394.0037685,280.9150341,-3299.2639186,4.0,3178.4392627,4.851412
-44.6183612,1251261824595134756,0.0263099,421.8328078,0.2421353,2459.8012367,2407.0985442,297.4075384,2362.9424271,2.0,68.4895211,-0.9867566
-44.4753409,1251244232409088214,117.0656742,420.4037352,4.4292957,8637.7511494,3882.0469966,273.9894439,2034.1302435,2.0,4669.465123,8.4632227
-44.5254257,1251244232409088213,389.6949743,871.3919021,0.3713945,7116.8705153,-3208.3359239,384.9831537,-12288.0858323,5.0,8963.3231939,8.5472326
-44.5509505,1251244232409088208,74712.6789165,625.8727851,-27.1162629,158086.936986,52440.3358173,201.5643844,-28986.852355,9.0,60127.7692291,80.0747609
-44.4718005,1251244232409088126,111.4477015,453.3862468,0.1337554,5153.4741878,2598.6999081,109.1989655,756.1578986,17.0,1163.1914763,1.220963
-44.5001586,1251244232409088125,36.5792415,447.3141278,6.1889192,2927.2600533,1410.2738738,223.4719642,-236.1761279,4.0,1561.2487152,2.9399143
-44.5512402,1251244232409088173,4790.4286026,502.1132835,-155.2110032,-25510.5661368,-52203.2367864,354.0779883,-74703.1167974,2.0,34784.3861559,65.9250421
-44.6267786,1251261824595134757,1.9161085,348.5798821,-1.7262358,1738.6109691,1437.8662997,245.1421681,1054.9902534,2.0,483.3928439,0.9062503
-44.4950672,1251244232409088142,62.7917834,408.4268721,-11.8169529,1802.1667617,25.7361305,283.0170841,-2805.5246239,2.0,3258.1298244,6.5546836
-44.511719,1251270620688154636,358.650709,788.923514,-0.2595545,3403.4150533,-3484.7058006,130.6653641,-7799.5686245,36.0,2446.4817532,2.0878768
-44.5402707,1251261824595134837,122.6350552,448.7305468,15722344.0701306,8079.8027115,4629.8163803,317.2609789,1051.8967894,2.0,4969.4799351,10.3827942
-44.5009301,1251244232409088026,98.8365774,440.8678115,1.5998794,3811.8102501,2119.6966337,117.3565309,-308.5061933,14.0,1176.7191485,1.3200416
-44.5256121,1251244232409088004,37.2863802,933.5562054,5.8809348,1096.7501869,-3713.9776461,377.0374963,-5894.6088982,6.0,2655.0930038,1.2477446
-44.6070516,1251261824595134793,759706.5123848,725.8390681,-1350.249277,800588.974389,-21274.521276,218.8029814,-155061.4472984,9.0,302555.6693198,229.2016311
-44.5385861,1251244232409088441,684.7509843,440.708672,-10.9168615,-28065.3586249,-35592.8999044,310.9230077,-44386.8751709,2.0,11541.0550289,24.6704245
-44.5433697,1251244232409088432,32.72728,452.9039876,-0.4362215,4726.0258711,2815.8554316,116.2241514,1139.1297162,15.0,726.4717041,-0.1100605
-44.5199045,1251244232409088464,57.3172024,666.9129676,23.2597143,4129.10821,-925.0697875,443.4538091,-3155.2051844,2.0,5150.7873974,5.8494272
-44.4805726,1251244232409088496,48.6846506,601.040758,-37.0374621,3488.8893852,-584.1721534,404.3904791,-2538.8398234,2.0,4262.2481986,5.4145025
-44.4757743,1251244232409088246,5.063872,676.2117161,3.3929185,-2966.7997431,-3817.8448271,380.5448284,-4957.4680379,3.0,995.3823639,0.7804988
-44.5835151,1251244232409090318,44.2738096,284.9663366,-280.0711573,1918.2868943,-285.2165186,173.6112776,-890.8209329,2.0,1986.3391937,4.7471511
-44.6472112,1251261824595134549,0.0073155,315.8132171,-0.5805167,1637.8306837,1617.6472109,223.0479265,1599.6152824,2.0,27.0223694,-0.9963355
-44.6465939,1251244232409090434,11162.6311656,796.680804,566.4293553,233193.3114109,174471.1801826,563.3004423,114153.4555516,2.0,84173.8893095,104.4419325
-44.6558254,1251244232409090199,9.8801769,416.5521455,2.9762003,668.1490015,-22.8140823,240.4156873,-1086.4287221,3.0,926.537051,1.0782921
-44.6528071,1251244232409090200,4.0382316,418.1205978,-401.017521,-1197.448502,-1877.1871768,293.4290417,-2388.6987193,2.0,842.3411068,1.4677118
-44.6464254,1251244232409090198,36228.8175031,481.2751723,-351.7553801,19500.0419293,-77756.3924962,270.1676008,-108103.4496326,3.0,71767.4270192,91.4764963
-44.5441649,1251261824595134572,27169.0141815,850.1323588,-843.3068269,348516.5628283,222438.5218236,585.3535434,148602.0507915,2.0,141360.9071189,146.2608198
-44.6565338,1251261824595134568,0.5936904,1110.5954609,2.0626918,12821.7965326,12363.4787885,638.3588094,11718.015664,3.0,595.9468673,-0.8266314
-44.602741,1251261824595134585,467.5586772,302.1797559,-165.1798453,11700.0632496,7079.5578467,172.939744,3063.9099089,3.0,4524.734007,11.8489783
-44.6082079,1251261824595134586,6.4828846,706.2624201,-4.9807978,5700.0604407,4010.3063504,401.324552,3253.002757,3.0,1319.1967118,0.4781642
-44.5412177,1251261824595134857,232722.3508978,779.7221555,27311.7372007,255184.5516793,-198173.0666993,422.1190987,-292516.8565126,3.0,314542.9760728,217.9995007
-44.6471521,1251261824595134493,23.4335558,361.6326603,-4.0701508,-450.1748417,-1947.738072,161.5215566,-2718.8113262,5.0,890.3268399,1.1276605
-44.560591,1251261824595134499,14976.5898161,497.7585727,-178.1805259,-25417.07652,-55026.9145179,286.8629508,-101113.8162118,3.0,42106.5236606,64.4705394
-44.5593446,1251261824595134471,755.429367,754.0610836,-2427124.8740936,189664.0094709,174258.4830893,532.6838816,160344.3410217,2.0,20732.1363825,26.2744963
-44.5180825,1251261824595134483,69.6401164,638.3177256,-4.2285676,3789.2624121,-1344.0527402,361.734355,-3476.0708281,3.0,4024.4240892,3.3936731
-44.5744038,1251261824595134480,554803.9188592,816.1347621,-1068.2787424,687651.2407864,65193.9741354,293.7609714,-128273.3988169,6.0,303039.7656021,285.2340879
-44.5392021,1251244232409090558,1056.4362233,536.2950987,-92.7006919,16295.5858027,1603.0044505,374.1945089,-8464.9212143,2.0,17508.3224173,29.3093788
-44.502954,1251244232409090479,3.2074894,795.6392424,6.9707066,-3100.6520954,-3724.3167074,527.9427638,-5157.7840617,2.0,1454.6119632,0.8315713
-44.5649368,1251261824595134508,0.6108028,330.0349813,0.6585267,1979.9226639,1782.5156923,190.4424653,1628.584772,3.0,180.137609,-0.8215483
-44.5979475,1251244232409089573,3.7483488,535.0073509,-30.289858,-1998.3880234,-2516.7774394,365.0696212,-3480.4628108,2.0,1047.9851324,1.0140627
-44.4756698,1251244232409089547,2.1787576,754.9405199,-58.6206723,-3043.9392826,-3813.7965628,533.7173257,-4619.9566432,2.0,1114.412563,1.0836413
-44.6016516,1251244232409089556,92.824391,678.5690363,-0.4919997,4148.7422848,-501.4597493,238.9782632,-3411.2815723,8.0,2338.2493689,1.558752
-44.644495,1251244232409089700,36.3017305,475.1628081,-39.5420064,-1068.2940465,-2849.0367716,211.9483322,-4962.6287758,5.0,1399.5151597,1.3182859
-44.5979518,1251244232409089710,1.7353409,556.6197787,2.5587547,-2662.2332922,-3084.4651617,388.2301865,-3703.9239206,2.0,736.5865072,0.6760866
-44.6016509,1251244232409089709,1.2519787,624.8105438,-6.2277292,-2947.2865008,-3464.9831879,359.3430327,-3873.3393791,3.0,477.6247091,-0.3716398
-44.6011799,1251244232409089708,83.1444112,574.0728416,-1.7702121,-318.3700992,-2981.6571985,179.7899971,-5505.6009711,10.0,1712.5602429,2.018065
-44.6094473,1251244232409089706,0.1871106,492.5452293,-0.698258,-3073.1407597,-3261.8866927,340.3772858,-3376.7395759,2.0,214.6767817,-0.9011683
-44.6305956,1251244232409089703,0.7904273,361.7268981,-0.5168882,-1973.8107921,-2141.9907276,208.1593084,-2377.9133512,3.0,220.3171157,-0.7461267
-44.5747152,1251244232409089404,61.8705729,584.0850447,-9.6253419,5404.9974659,-795.9522888,302.35661,-1708.0993438,2.0,5029.7189894,5.4156832
-44.5746272,1251261824595137133,372.4199997,634.6767268,600.5749968,-127117.2388664,-139412.9617486,360.5932845,-143351.3107366,3.0,9372.7457643,8.3653437
-44.5014091,1251244232409089416,17.9565005,662.9890704,-3.051589,4578.8265369,3232.0842125,269.6285733,946.5583085,6.0,1242.8467971,0.3378953
-44.6467474,1251244232409089491,44005.4371725,516.5065614,-8.1693142,-22313.3543634,-77059.3455697,169.7529677,-126710.4721232,9.0,36247.6065203,64.4466976
-44.6560359,1251244232409089494,5089218.2358204,1630.2727009,-535.8109383,1801002.2237559,642712.8718828,287.8262706,-64122.5629642,24.0,711562.9267256,437.3342323
-44.6453046,1251244232409089490,350.5147295,1029.1697883,-3.406682,-3274.128701,-9811.1155344,296.4038526,-21904.2314679,12.0,5656.3571698,3.7856751
-44.5833128,1251244232409089516,78.6315912,568.7655987,-10.570792,2385.0339999,-316.1367507,392.6500339,-4804.172469,2.0,5083.5366455,7.3536062
-44.5714952,1251261824595137085,127794.8944572,1119.4779221,7312.2617264,78205.0730168,-226440.9413177,624.0278491,-452843.6318252,3.0,270259.8032759,213.2102681
-44.5661699,1251261824595137091,65.1992384,217.5555091,127.6976296,1596.8943818,-229.4774606,142.1857139,-951.1916536,2.0,1801.7689147,6.1756647
-44.6098627,1251244232409089474,29.5570604,554.6377014,4.6749013,630.4174946,-661.5900225,225.6157712,-2936.6911394,6.0,1275.6447264,0.9026738
-44.5391726,1251261824595137104,108210.4106745,1198.3064827,4638.8880946,-215560.2519575,-471637.7991331,481.1573178,-672824.0042114,6.0,173796.0938135,129.860666
-44.6464082,1251244232409089966,7429.0598239,528.5590807,-2782299.6266774,15280.9007819,-20445.4115681,372.1237064,-49240.6275635,2.0,45623.6102255,81.3937038
-44.6396642,1251244232409089965,240.43767,446.1227189,-3.4080461,2354.8843546,-738.7359359,142.1891513,-5011.4339496,9.0,2320.3793026,4.1966874
-44.6466015,1251244232409089926,91685.8277939,543.9999894,579.0150101,127341.0364619,-43790.9765042,300.3444712,-111485.7415159,3.0,124368.2791602,166.4150766
-44.5399541,1251261824595136940,18562.6501032,432.8572034,8318.9548408,39336.827918,-4211.8966005,305.8534159,-44086.0255787,2.0,58988.8654135,132.8320446
-44.5509316,1251244232409090120,2801.3143516,842.2445026,-300.5120159,267658.2761653,231946.0038479,591.7283847,204480.3990515,2.0,44673.5053282,49.2606035
-44.5833863,1251244232409090033,21.15745,601.2064808,-10.6396177,2785.853015,1268.9054322,416.5648728,-1151.3323646,2.0,2784.0104807,3.5027733
-44.525651,1251244232409089779,54.3993742,710.1860032,-24.0750638,4276.2376305,-1110.9297353,466.5843942,-3309.2646291,2.0,5363.7600864,5.6132327
-44.4804183,1251244232409089790,2.0314324,450.2282106,-10.3029271,-1880.3056642,-2167.5021415,300.2642286,-2805.2227669,2.0,654.0151554,0.4949857
-44.64681,1251244232409089734,5946.4709706,630.6160406,792.6000308,106283.5448675,74803.2934663,444.6920422,37449.0601891,2.0,48673.3308956,73.5068551
-44.6098137,1251244232409089839,91.4831703,466.3166817,-7.2374783,2949.5626796,982.863302,268.6228264,-2555.0457226,3.0,3114.7238498,4.130046
-44.5867549,1251244232409089840,0.8905262,535.9389077,-2.1008972,-2273.863395,-2515.730662,304.2865295,-3001.6285434,3.0,378.5196715,-0.5913849
-44.5007986,1251261824595132495,741.4685077,892.6481997,1.2689903,5005.6104877,-2362.0703358,138.2139459,-10053.4559651,41.0,3788.5791489,3.3364123
-44.548437,1251261824595132494,197.6770586,1092.0423541,-0.7644077,199.9614721,-6126.9883301,202.1009371,-11579.386474,29.0,2902.4333954,1.5706692
-44.5180391,1251261824595132493,223.632964,761.1125086,1.4459251,2341.6843182,-1726.1840123,178.3922003,-6109.0229849,18.0,2704.6976423,2.9184211
-44.5108452,1251261824595132492,719.1136686,1085.708697,-0.9306422,10093.464196,-1346.3738878,190.5806706,-11731.774519,32.0,5064.8479081,3.4058399
-44.5417524,1251261824595132491,30820.7102309,695.6411809,-149.4123055,-119565.1539939,-229143.8619213,341.169576,-281968.8086496,4.0,75221.0095113,89.7060809
-44.4948925,1251261824595132490,308.1490147,599.8737143,-0.2745835,3879.0658086,-2004.9702925,147.7858703,-5484.8020309,16.0,2592.6077865,2.5190467
-44.5323175,1251261824595132485,32.6198033,446.7229503,-1.5748406,513.5968245,-1133.8733874,198.6455959,-2454.2319461,5.0,1207.3462744,1.9937066
-44.5539319,1251261824595132504,78.6892918,378.9615764,3.3870125,2137.5547674,631.7888465,187.9793864,-1808.3495611,4.0,1891.9879384,3.8745657
-44.5439344,1251261824595132510,51037.3392371,597.0171157,5.9145253,184529.6176192,78827.3386554,260.4668105,10791.1065218,5.0,67179.5348004,88.6740686
-44.4971671,1251261824595132509,2247.7577848,536.3098866,-1.2791456,8081.889045,-2542.7413351,108.5462944,-8735.3704717,23.0,5369.5787904,8.5230237
-44.5520691,1251261824595132507,625212.240003,747.5025538,-3588.5554392,410888.8850106,4585.3342389,254.7558983,-157478.7934234,7.0,253425.7314335,284.987224
-44.4743685,1251261824595132503,446.3852968,1204.7930489,2.4038846,15323.9021306,3283.7895862,204.3042153,-4766.9129937,34.0,4343.2625513,2.4091932
-44.4788885,1251261824595132502,64225.9563832,1224.059129,-19.8661176,23082.4487009,2610.0377404,164.1666805,-179971.8059554,55.0,35350.1644815,8.2677019
-44.503596,1251261824595132501,102.2406677,497.4560242,1.3328786,2522.0249237,-187.2402874,201.6946922,-2730.1864029,6.0,2192.9359935,3.4812161
-44.4773194,1251261824595132499,221.9008385,564.8520403,-0.3887845,3605.6253494,-1494.5092791,154.8353406,-4113.3677862,13.0,2305.5135475,2.8464162
-44.5518724,1251261824595132452,266.3388406,564.5410528,335.7367569,83248.1864114,75724.6059838,395.7259457,70180.9153275,2.0,9239.9559951,14.6547735
-44.5410975,1251261824595132480,5458471.8014792,1410.5031189,548.3594295,2648718.0872172,475184.4454755,287.3647163,-93682.1864881,17.0,863743.6454137,519.9573809
-44.5242258,1251261824595132564,17404.3058246,844.3499911,-465.0910673,378201.8658592,292287.3336109,595.2404063,220512.0553239,2.0,111503.5343536,125.8734724
-44.569253,1251261824595132555,2575909.0201902,1540.7673132,-286.3697372,135940.9196642,-145132.180489,244.5519155,-1123980.7068005,38.0,319927.5771286,203.6281613
-44.5869133,1251261824595132554,6132468.9495474,1573.1237257,-167.7350041,1838728.7583342,548029.0458355,247.909427,-44480.1441463,31.0,721671.130142,406.5855885
-44.5404764,1251261824595132518,144448.5144195,669.2142924,-54.5420598,362940.0175147,112254.3338127,271.1954528,8688.9101049,5.0,129257.2417181,150.4356097
-44.5601084,1251261824595132517,4016.1265448,629.2986346,1064.0833945,89880.2100877,58321.7122441,442.6789717,33383.2970843,2.0,39949.3503008,59.4423668
-44.4972328,1251261824595132515,3000175.1111896,1474.8100786,-164.800574,135780.9109691,-94554.2156011,188.6883297,-1001814.2493256,58.0,248069.1663343,105.1180164
-44.5027175,1251261824595132549,15574.1410426,519.7531141,-82.1223072,41091.3740208,-1267.8089564,298.2787605,-45401.8447644,3.0,44163.7955981,71.2654129
-44.5865181,1251261824595132546,1597316.1328132,1581.5788385,-788.7140539,438050.0418255,127300.6669475,276.7414238,-647627.1972793,31.0,300621.4162207,185.6727515
-44.5415864,1251261824595132545,369295.2902417,1200.2439562,-337.7027939,846793.1983612,466982.0239256,409.3577926,118324.0485131,8.0,247273.3480546,178.699169
-44.5721309,1251261824595132544,58889.1395178,1261.5411834,-41.8374878,46461.2091879,18446.7539217,246.3429421,-164874.7305018,26.0,53016.4153795,17.1816073
-44.5830805,1251261824595132541,74.6682577,647.9538045,0.7849545,4502.0093103,2932.4544887,172.5071941,-311.7760558,14.0,1545.5893524,1.1538002
